,province_zipCode,city_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
9399,460000,469028,168,0,86,4,4,0,1,0
9400,460000,469024,168,0,86,4,6,0,4,0
9401,460000,469029,168,0,86,4,3,0,1,0
9402,460000,469027,168,0,86,4,2,0,0,0
9403,460000,469002,168,0,86,4,6,0,4,1
9404,460000,469007,168,0,86,4,3,0,2,0
9405,460000,469021,168,0,86,4,3,0,2,1
9406,460000,469005,168,0,86,4,3,0,3,0
9407,460000,469030,168,0,86,4,1,0,1,0
9408,340000,340300,987,0,474,6,160,0,40,5
9409,340000,340100,987,0,474,6,173,0,83,1
9410,340000,341200,987,0,474,6,155,0,79,0
9411,340000,341600,987,0,474,6,108,0,65,0
9412,340000,341500,987,0,474,6,69,0,30,0
9413,340000,340800,987,0,474,6,83,0,53,0
9414,340000,340500,987,0,474,6,37,0,15,0
9415,340000,341300,987,0,474,6,41,0,22,0
9416,340000,340700,987,0,474,6,29,0,12,0
9417,340000,340400,987,0,474,6,27,0,12,0
9418,340000,340600,987,0,474,6,27,0,14,0
9419,340000,340200,987,0,474,6,33,0,21,0
9420,340000,341700,987,0,474,6,17,0,10,0
9421,340000,341100,987,0,474,6,13,0,8,0
9422,340000,341000,987,0,474,6,9,0,6,0
9423,340000,341800,987,0,474,6,6,0,4,0
9424,510000,510100,520,0,217,3,141,0,69,1
9425,510000,513300,520,0,217,3,67,0,8,0
9426,510000,511700,520,0,217,3,40,0,11,0
9427,510000,511300,520,0,217,3,38,0,15,0
9428,510000,510500,520,0,217,3,24,0,6,0
9429,510000,511900,520,0,217,3,24,0,10,0
9430,510000,510600,520,0,217,3,17,0,3,0
9431,510000,510700,520,0,217,3,22,0,10,0
9432,510000,511000,520,0,217,3,22,0,10,0
9433,510000,511600,520,0,217,3,30,0,19,0
9434,510000,510900,520,0,217,3,17,0,10,0
9435,510000,513400,520,0,217,3,13,0,6,0
9436,510000,510400,520,0,217,3,16,0,11,0
9437,510000,511500,520,0,217,3,12,0,7,0
9438,510000,511400,520,0,217,3,8,0,3,0
9439,510000,511800,520,0,217,3,7,0,3,0
9440,510000,510300,520,0,217,3,9,0,7,0
9441,510000,510800,520,0,217,3,6,0,4,0
9442,510000,511100,520,0,217,3,3,0,2,0
9443,510000,512000,520,0,217,3,3,0,2,0
9444,510000,513200,520,0,217,3,1,0,1,0
9445,510000,0,520,0,217,3,0,0,0,2
9446,610000,610100,245,0,118,1,120,0,47,1
9447,610000,610700,245,0,118,1,26,0,10,0
9448,610000,610500,245,0,118,1,15,0,4,0
9449,610000,610900,245,0,118,1,25,0,15,0
9450,610000,610400,245,0,118,1,17,0,10,0
9451,610000,610300,245,0,118,1,13,0,10,0
9452,610000,611000,245,0,118,1,7,0,4,0
9453,610000,610600,245,0,118,1,8,0,6,0
9454,610000,610200,245,0,118,1,8,0,6,0
9455,610000,610800,245,0,118,1,3,0,1,0
9456,610000,0,245,0,118,1,1,0,0,0
9457,610000,610581,245,0,118,1,1,0,1,0
9458,610000,0,245,0,118,1,0,0,4,0
9459,420000,420100,62031,0,10504,2029,45027,0,5581,1585
9460,420000,420900,62031,0,10504,2029,3329,0,674,89
9461,420000,421100,62031,0,10504,2029,2839,0,1149,87
9462,420000,421000,62031,0,10504,2029,1510,0,451,40
9463,420000,420700,62031,0,10504,2029,1338,0,350,38
9464,420000,421300,62031,0,10504,2029,1283,0,309,27
9465,420000,420600,62031,0,10504,2029,1167,0,294,23
9466,420000,420500,62031,0,10504,2029,891,0,231,27
9467,420000,420200,62031,0,10504,2029,967,0,331,26
9468,420000,420800,62031,0,10504,2029,794,0,201,34
9469,420000,421200,62031,0,10504,2029,766,0,268,10
9470,420000,420300,62031,0,10504,2029,641,0,187,2
9471,420000,429004,62031,0,10504,2029,567,0,184,19
9472,420000,429006,62031,0,10504,2029,473,0,133,12
9473,420000,422800,62031,0,10504,2029,244,0,102,3
9474,420000,429005,62031,0,10504,2029,185,0,49,7
9475,420000,429021,62031,0,10504,2029,10,0,10,0
9476,440000,440300,1332,0,641,5,416,0,199,2
9477,440000,440100,1332,0,641,5,339,0,157,0
9478,440000,441900,1332,0,641,5,92,0,26,1
9479,440000,440400,1332,0,641,5,98,0,45,1
9480,440000,440600,1332,0,641,5,84,0,33,0
9481,440000,442000,1332,0,641,5,66,0,42,0
9482,440000,441300,1332,0,641,5,62,0,38,0
9483,440000,440700,1332,0,641,5,23,0,9,0
9484,440000,440800,1332,0,641,5,22,0,12,0
9485,440000,441200,1332,0,641,5,18,0,8,1
9486,440000,440900,1332,0,641,5,14,0,6,0
9487,440000,441400,1332,0,641,5,16,0,10,0
9488,440000,440500,1332,0,641,5,25,0,20,0
9489,440000,440200,1332,0,641,5,10,0,5,0
9490,440000,441700,1332,0,641,5,13,0,9,0
9491,440000,445200,1332,0,641,5,8,0,4,0
9492,440000,441800,1332,0,641,5,12,0,9,0
9493,440000,441500,1332,0,641,5,5,0,2,0
9494,440000,441600,1332,0,641,5,4,0,1,0
9495,440000,445100,1332,0,641,5,5,0,4,0
9496,440000,0,1332,0,641,5,0,0,2,0
9497,410000,411500,1265,0,628,19,269,0,94,2
9498,410000,411300,1265,0,628,19,155,0,66,2
9499,410000,410100,1265,0,628,19,156,0,81,0
9500,410000,411700,1265,0,628,19,139,0,95,0
9501,410000,411600,1265,0,628,19,76,0,34,0
9502,410000,411400,1265,0,628,19,91,0,50,3
9503,410000,410700,1265,0,628,19,57,0,26,3
9504,410000,410500,1265,0,628,19,53,0,28,0
9505,410000,410400,1265,0,628,19,58,0,34,1
9506,410000,411000,1265,0,628,19,39,0,16,0
9507,410000,410800,1265,0,628,19,32,0,9,1
9508,410000,411100,1265,0,628,19,35,0,17,0
9509,410000,410300,1265,0,628,19,31,0,14,1
9510,410000,410200,1265,0,628,19,26,0,13,0
9511,410000,410600,1265,0,628,19,19,0,8,0
9512,410000,410900,1265,0,628,19,17,0,7,0
9513,410000,419001,1265,0,628,19,5,0,2,0
9514,410000,411200,1265,0,628,19,7,0,5,0
9515,410000,0,1265,0,628,19,0,0,29,6
9516,330000,330300,1175,0,630,1,504,0,245,1
9517,330000,331000,1175,0,630,1,146,0,77,0
9518,330000,330200,1175,0,630,1,156,0,91,0
9519,330000,330100,1175,0,630,1,169,0,109,0
9520,330000,330400,1175,0,630,1,45,0,20,0
9521,330000,330700,1175,0,630,1,55,0,33,0
9522,330000,330600,1175,0,630,1,42,0,20,0
9523,330000,330800,1175,0,630,1,21,0,10,0
9524,330000,330900,1175,0,630,1,10,0,5,0
9525,330000,330500,1175,0,630,1,10,0,6,0
9526,330000,331100,1175,0,630,1,17,0,14,0
9527,340000,340300,987,0,459,6,160,0,40,5
9528,340000,341200,987,0,459,6,155,0,64,0
9529,340000,340100,987,0,459,6,173,0,83,1
9530,340000,341600,987,0,459,6,108,0,65,0
9531,340000,341500,987,0,459,6,69,0,30,0
9532,340000,340800,987,0,459,6,83,0,53,0
9533,340000,340500,987,0,459,6,37,0,15,0
9534,340000,341300,987,0,459,6,41,0,22,0
9535,340000,340700,987,0,459,6,29,0,12,0
9536,340000,340400,987,0,459,6,27,0,12,0
9537,340000,340600,987,0,459,6,27,0,14,0
9538,340000,340200,987,0,459,6,33,0,21,0
9539,340000,341700,987,0,459,6,17,0,10,0
9540,340000,341100,987,0,459,6,13,0,8,0
9541,340000,341000,987,0,459,6,9,0,6,0
9542,340000,341800,987,0,459,6,6,0,4,0
9543,430000,430100,1010,0,617,4,242,0,125,2
9544,430000,430600,1010,0,617,4,156,0,67,1
9545,430000,430200,1010,0,617,4,78,0,40,0
9546,430000,430500,1010,0,617,4,102,0,71,1
9547,430000,430700,1010,0,617,4,79,0,52,0
9548,430000,431300,1010,0,617,4,76,0,51,0
9549,430000,430300,1010,0,617,4,35,0,17,0
9550,430000,431100,1010,0,617,4,43,0,30,0
9551,430000,430900,1010,0,617,4,59,0,48,0
9552,430000,430400,1010,0,617,4,48,0,37,0
9553,430000,431000,1010,0,617,4,39,0,29,0
9554,430000,431200,1010,0,617,4,40,0,38,0
9555,430000,433100,1010,0,617,4,8,0,7,0
9556,430000,430800,1010,0,617,4,5,0,5,0
9557,230000,230100,476,0,136,12,194,0,55,3
9558,230000,230300,476,0,136,12,46,0,3,0
9559,230000,230500,476,0,136,12,52,0,11,3
9560,230000,230200,476,0,136,12,43,0,11,1
9561,230000,231200,476,0,136,12,47,0,20,4
9562,230000,230600,476,0,136,12,26,0,8,1
9563,230000,231000,476,0,136,12,14,0,1,0
9564,230000,230900,476,0,136,12,17,0,6,0
9565,230000,231100,476,0,136,12,14,0,3,0
9566,230000,230400,476,0,136,12,5,0,2,0
9567,230000,230800,476,0,136,12,15,0,14,0
9568,230000,230700,476,0,136,12,1,0,0,0
9569,230000,232700,476,0,136,12,2,0,2,0
9570,370000,370100,546,0,251,4,47,0,17,0
9571,370000,370600,546,0,251,4,47,0,17,0
9572,370000,370700,546,0,251,4,44,0,15,0
9573,370000,370200,546,0,251,4,59,0,31,1
9574,370000,371000,546,0,251,4,38,0,14,0
9575,370000,371400,546,0,251,4,37,0,11,2
9576,370000,370800,546,0,251,4,52,0,29,0
9577,370000,370300,546,0,251,4,29,0,6,0
9578,370000,370900,546,0,251,4,33,0,10,1
9579,370000,371500,546,0,251,4,38,0,18,0
9580,370000,370400,546,0,251,4,24,0,11,0
9581,370000,371100,546,0,251,4,16,0,7,0
9582,370000,371300,546,0,251,4,49,0,41,0
9583,370000,371700,546,0,251,4,18,0,13,0
9584,370000,371600,546,0,251,4,15,0,11,0
9585,320000,320500,631,0,349,0,87,0,38,0
9586,320000,320100,631,0,349,0,93,0,47,0
9587,320000,320800,631,0,349,0,66,0,34,0
9588,320000,320700,631,0,349,0,48,0,18,0
9589,320000,320300,631,0,349,0,79,0,55,0
9590,320000,320400,631,0,349,0,51,0,29,0
9591,320000,320200,631,0,349,0,55,0,35,0
9592,320000,320600,631,0,349,0,40,0,23,0
9593,320000,321200,631,0,349,0,37,0,24,0
9594,320000,321000,631,0,349,0,23,0,11,0
9595,320000,320900,631,0,349,0,27,0,20,0
9596,320000,321300,631,0,349,0,13,0,7,0
9597,320000,321100,631,0,349,0,12,0,8,0
9598,450000,450100,245,0,90,2,54,0,24,0
9599,450000,450500,245,0,90,2,44,0,14,1
9600,450000,451200,245,0,90,2,23,0,4,1
9601,450000,450300,245,0,90,2,31,0,15,0
9602,450000,450200,245,0,90,2,24,0,11,0
9603,450000,450600,245,0,90,2,19,0,6,0
9604,450000,451300,245,0,90,2,11,0,0,0
9605,450000,450900,245,0,90,2,11,0,4,0
9606,450000,450700,245,0,90,2,8,0,1,0
9607,450000,450800,245,0,90,2,8,0,3,0
9608,450000,451100,245,0,90,2,4,0,1,0
9609,450000,451000,245,0,90,2,3,0,2,0
9610,450000,450400,245,0,90,2,5,0,5,0
9611,130000,130200,307,0,168,5,56,0,16,1
9612,130000,130900,307,0,168,5,48,0,22,3
9613,130000,130100,307,0,168,5,28,0,13,0
9614,130000,130400,307,0,168,5,31,0,17,0
9615,130000,130700,307,0,168,5,34,0,24,0
9616,130000,131000,307,0,168,5,30,0,20,0
9617,130000,130500,307,0,168,5,23,0,13,1
9618,130000,130600,307,0,168,5,32,0,27,0
9619,130000,130300,307,0,168,5,10,0,5,0
9620,130000,131100,307,0,168,5,8,0,6,0
9621,130000,130800,307,0,168,5,7,0,5,0
9622,610000,610100,245,0,113,1,120,0,44,1
9623,610000,610700,245,0,113,1,26,0,10,0
9624,610000,610500,245,0,113,1,15,0,4,0
9625,610000,610900,245,0,113,1,25,0,15,0
9626,610000,610400,245,0,113,1,17,0,10,0
9627,610000,611000,245,0,113,1,7,0,2,0
9628,610000,610300,245,0,113,1,13,0,10,0
9629,610000,610600,245,0,113,1,8,0,6,0
9630,610000,610200,245,0,113,1,8,0,6,0
9631,610000,610800,245,0,113,1,3,0,1,0
9632,610000,0,245,0,113,1,1,0,0,0
9633,610000,610581,245,0,113,1,1,0,1,0
9634,610000,0,245,0,113,1,0,0,4,0
9635,520000,520100,146,0,72,2,36,0,14,1
9636,520000,520300,146,0,72,2,32,0,17,0
9637,520000,520500,146,0,72,2,23,0,10,0
9638,520000,522700,146,0,72,2,17,0,7,0
9639,520000,522600,146,0,72,2,10,0,4,0
9640,520000,520200,146,0,72,2,10,0,6,1
9641,520000,520400,146,0,72,2,4,0,1,0
9642,520000,520600,146,0,72,2,10,0,9,0
9643,520000,522300,146,0,72,2,4,0,4,0
9644,150000,150200,75,0,14,0,11,0,1,0
9645,150000,152500,75,0,14,0,9,0,1,0
9646,150000,150800,75,0,14,0,8,0,0,0
9647,150000,150500,75,0,14,0,7,0,0,0
9648,150000,150600,75,0,14,0,11,0,5,0
9649,150000,150400,75,0,14,0,9,0,3,0
9650,150000,150700,75,0,14,0,7,0,1,0
9651,150000,150100,75,0,14,0,7,0,2,0
9652,150000,150900,75,0,14,0,3,0,1,0
9653,150000,150300,75,0,14,0,2,0,0,0
9654,150000,152200,75,0,14,0,1,0,0,0
9655,220000,220100,91,0,43,1,45,0,21,0
9656,220000,220300,91,0,43,1,15,0,7,1
9657,220000,220400,91,0,43,1,7,0,1,0
9658,220000,220381,91,0,43,1,6,0,2,0
9659,220000,220500,91,0,43,1,4,0,1,0
9660,220000,220200,91,0,43,1,5,0,4,0
9661,220000,222400,91,0,43,1,5,0,4,0
9662,220000,220800,91,0,43,1,1,0,0,0
9663,220000,220700,91,0,43,1,2,0,2,0
9664,220000,220581,91,0,43,1,1,0,1,0
9665,330000,330300,1175,0,613,1,504,0,228,1
9666,330000,331000,1175,0,613,1,146,0,77,0
9667,330000,330200,1175,0,613,1,156,0,91,0
9668,330000,330100,1175,0,613,1,169,0,109,0
9669,330000,330400,1175,0,613,1,45,0,20,0
9670,330000,330700,1175,0,613,1,55,0,33,0
9671,330000,330600,1175,0,613,1,42,0,20,0
9672,330000,330800,1175,0,613,1,21,0,10,0
9673,330000,330900,1175,0,613,1,10,0,5,0
9674,330000,330500,1175,0,613,1,10,0,6,0
9675,330000,331100,1175,0,613,1,17,0,14,0
9676,420000,420100,62031,0,10353,2029,45027,0,5450,1585
9677,420000,420900,62031,0,10353,2029,3329,0,673,89
9678,420000,421100,62031,0,10353,2029,2839,0,1149,87
9679,420000,421000,62031,0,10353,2029,1510,0,451,40
9680,420000,420700,62031,0,10353,2029,1338,0,350,38
9681,420000,421300,62031,0,10353,2029,1283,0,309,27
9682,420000,420600,62031,0,10353,2029,1167,0,294,23
9683,420000,420500,62031,0,10353,2029,891,0,231,27
9684,420000,420200,62031,0,10353,2029,967,0,312,26
9685,420000,420800,62031,0,10353,2029,794,0,201,34
9686,420000,421200,62031,0,10353,2029,766,0,268,10
9687,420000,420300,62031,0,10353,2029,641,0,187,2
9688,420000,429004,62031,0,10353,2029,567,0,184,19
9689,420000,429006,62031,0,10353,2029,473,0,133,12
9690,420000,422800,62031,0,10353,2029,244,0,102,3
9691,420000,429005,62031,0,10353,2029,185,0,49,7
9692,420000,429021,62031,0,10353,2029,10,0,10,0
9693,340000,340300,987,0,450,6,160,0,40,5
9694,340000,341200,987,0,450,6,155,0,64,0
9695,340000,340100,987,0,450,6,173,0,83,1
9696,340000,341600,987,0,450,6,108,0,58,0
9697,340000,341500,987,0,450,6,69,0,30,0
9698,340000,340800,987,0,450,6,83,0,53,0
9699,340000,340500,987,0,450,6,37,0,15,0
9700,340000,341300,987,0,450,6,41,0,20,0
9701,340000,340700,987,0,450,6,29,0,12,0
9702,340000,340400,987,0,450,6,27,0,12,0
9703,340000,340600,987,0,450,6,27,0,14,0
9704,340000,340200,987,0,450,6,33,0,21,0
9705,340000,341700,987,0,450,6,17,0,10,0
9706,340000,341100,987,0,450,6,13,0,8,0
9707,340000,341000,987,0,450,6,9,0,6,0
9708,340000,341800,987,0,450,6,6,0,4,0
9709,430000,430100,1010,0,612,4,242,0,125,2
9710,430000,430600,1010,0,612,4,156,0,67,1
9711,430000,430200,1010,0,612,4,78,0,40,0
9712,430000,430500,1010,0,612,4,102,0,71,1
9713,430000,430700,1010,0,612,4,79,0,52,0
9714,430000,431300,1010,0,612,4,76,0,51,0
9715,430000,430300,1010,0,612,4,35,0,17,0
9716,430000,430400,1010,0,612,4,48,0,32,0
9717,430000,431100,1010,0,612,4,43,0,30,0
9718,430000,430900,1010,0,612,4,59,0,48,0
9719,430000,431000,1010,0,612,4,39,0,29,0
9720,430000,431200,1010,0,612,4,40,0,38,0
9721,430000,433100,1010,0,612,4,8,0,7,0
9722,430000,430800,1010,0,612,4,5,0,5,0
9723,510000,510100,520,0,213,3,141,0,69,1
9724,510000,513300,520,0,213,3,67,0,8,0
9725,510000,511700,520,0,213,3,40,0,11,0
9726,510000,511300,520,0,213,3,38,0,15,0
9727,510000,510500,520,0,213,3,24,0,6,0
9728,510000,511000,520,0,213,3,22,0,6,0
9729,510000,511900,520,0,213,3,24,0,10,0
9730,510000,510600,520,0,213,3,17,0,3,0
9731,510000,510700,520,0,213,3,22,0,10,0
9732,510000,511600,520,0,213,3,30,0,19,0
9733,510000,510900,520,0,213,3,17,0,10,0
9734,510000,513400,520,0,213,3,13,0,6,0
9735,510000,510400,520,0,213,3,16,0,11,0
9736,510000,511500,520,0,213,3,12,0,7,0
9737,510000,511400,520,0,213,3,8,0,3,0
9738,510000,511800,520,0,213,3,7,0,3,0
9739,510000,510300,520,0,213,3,9,0,7,0
9740,510000,510800,520,0,213,3,6,0,4,0
9741,510000,511100,520,0,213,3,3,0,2,0
9742,510000,512000,520,0,213,3,3,0,2,0
9743,510000,513200,520,0,213,3,1,0,1,0
9744,510000,0,520,0,213,3,0,0,0,2
9745,370000,370600,546,0,250,4,47,0,16,0
9746,370000,370100,546,0,250,4,47,0,17,0
9747,370000,370700,546,0,250,4,44,0,15,0
9748,370000,370200,546,0,250,4,59,0,31,1
9749,370000,371000,546,0,250,4,38,0,14,0
9750,370000,371400,546,0,250,4,37,0,11,2
9751,370000,370800,546,0,250,4,52,0,29,0
9752,370000,370300,546,0,250,4,29,0,6,0
9753,370000,370900,546,0,250,4,33,0,10,1
9754,370000,371500,546,0,250,4,38,0,18,0
9755,370000,370400,546,0,250,4,24,0,11,0
9756,370000,371100,546,0,250,4,16,0,7,0
9757,370000,371300,546,0,250,4,49,0,41,0
9758,370000,371700,546,0,250,4,18,0,13,0
9759,370000,371600,546,0,250,4,15,0,11,0
9760,130000,130200,307,0,157,5,56,0,13,1
9761,130000,130900,307,0,157,5,48,0,18,3
9762,130000,130400,307,0,157,5,31,0,13,0
9763,130000,130100,307,0,157,5,28,0,13,0
9764,130000,130700,307,0,157,5,34,0,24,0
9765,130000,131000,307,0,157,5,30,0,20,0
9766,130000,130500,307,0,157,5,23,0,13,1
9767,130000,130600,307,0,157,5,32,0,27,0
9768,130000,130300,307,0,157,5,10,0,5,0
9769,130000,131100,307,0,157,5,8,0,6,0
9770,130000,130800,307,0,157,5,7,0,5,0
9771,140000,140700,131,0,73,0,36,0,18,0
9772,140000,140500,131,0,73,0,10,0,3,0
9773,140000,140400,131,0,73,0,8,0,1,0
9774,140000,140100,131,0,73,0,19,0,13,0
9775,140000,140200,131,0,73,0,12,0,6,0
9776,140000,140600,131,0,73,0,8,0,3,0
9777,140000,140800,131,0,73,0,19,0,16,0
9778,140000,140900,131,0,73,0,7,0,4,0
9779,140000,140300,131,0,73,0,4,0,2,0
9780,140000,141000,131,0,73,0,2,0,1,0
9781,140000,141100,131,0,73,0,6,0,6,0
9782,410000,411500,1265,0,622,19,269,0,94,2
9783,410000,411300,1265,0,622,19,155,0,66,2
9784,410000,410100,1265,0,622,19,156,0,77,0
9785,410000,411700,1265,0,622,19,139,0,93,0
9786,410000,411600,1265,0,622,19,76,0,34,0
9787,410000,411400,1265,0,622,19,91,0,50,3
9788,410000,410700,1265,0,622,19,57,0,26,3
9789,410000,410500,1265,0,622,19,53,0,28,0
9790,410000,410400,1265,0,622,19,58,0,34,1
9791,410000,411000,1265,0,622,19,39,0,16,0
9792,410000,410800,1265,0,622,19,32,0,9,1
9793,410000,411100,1265,0,622,19,35,0,17,0
9794,410000,410300,1265,0,622,19,31,0,14,1
9795,410000,410200,1265,0,622,19,26,0,13,0
9796,410000,410600,1265,0,622,19,19,0,8,0
9797,410000,410900,1265,0,622,19,17,0,7,0
9798,410000,419001,1265,0,622,19,5,0,2,0
9799,410000,411200,1265,0,622,19,7,0,5,0
9800,410000,0,1265,0,622,19,0,0,29,6
9801,330000,330300,1175,0,613,0,504,0,228,0
9802,330000,331000,1175,0,613,0,146,0,77,0
9803,330000,330200,1175,0,613,0,156,0,91,0
9804,330000,330100,1175,0,613,0,169,0,109,0
9805,330000,330400,1175,0,613,0,45,0,20,0
9806,330000,330700,1175,0,613,0,55,0,33,0
9807,330000,330600,1175,0,613,0,42,0,20,0
9808,330000,330800,1175,0,613,0,21,0,10,0
9809,330000,330900,1175,0,613,0,10,0,5,0
9810,330000,330500,1175,0,613,0,10,0,6,0
9811,330000,331100,1175,0,613,0,17,0,14,0
9812,340000,340300,987,0,447,6,160,0,40,5
9813,340000,341200,987,0,447,6,155,0,64,0
9814,340000,340100,987,0,447,6,173,0,83,1
9815,340000,341600,987,0,447,6,108,0,58,0
9816,340000,341500,987,0,447,6,69,0,30,0
9817,340000,340800,987,0,447,6,83,0,53,0
9818,340000,340500,987,0,447,6,37,0,15,0
9819,340000,341300,987,0,447,6,41,0,20,0
9820,340000,340700,987,0,447,6,29,0,12,0
9821,340000,340400,987,0,447,6,27,0,12,0
9822,340000,340600,987,0,447,6,27,0,14,0
9823,340000,340200,987,0,447,6,33,0,21,0
9824,340000,341700,987,0,447,6,17,0,7,0
9825,340000,341100,987,0,447,6,13,0,8,0
9826,340000,341000,987,0,447,6,9,0,6,0
9827,340000,341800,987,0,447,6,6,0,4,0
9828,230000,230100,476,0,132,12,194,0,55,3
9829,230000,230300,476,0,132,12,46,0,3,0
9830,230000,230500,476,0,132,12,52,0,8,3
9831,230000,230200,476,0,132,12,43,0,11,1
9832,230000,231200,476,0,132,12,47,0,20,4
9833,230000,230600,476,0,132,12,26,0,7,1
9834,230000,231000,476,0,132,12,14,0,1,0
9835,230000,230900,476,0,132,12,17,0,6,0
9836,230000,231100,476,0,132,12,14,0,3,0
9837,230000,230400,476,0,132,12,5,0,2,0
9838,230000,230800,476,0,132,12,15,0,14,0
9839,230000,230700,476,0,132,12,1,0,0,0
9840,230000,232700,476,0,132,12,2,0,2,0
9841,510000,510100,520,0,210,3,141,0,69,1
9842,510000,513300,520,0,210,3,67,0,8,0
9843,510000,511700,520,0,210,3,40,0,11,0
9844,510000,511300,520,0,210,3,38,0,15,0
9845,510000,510500,520,0,210,3,24,0,6,0
9846,510000,511000,520,0,210,3,22,0,6,0
9847,510000,510600,520,0,210,3,17,0,1,0
9848,510000,511900,520,0,210,3,24,0,9,0
9849,510000,510700,520,0,210,3,22,0,10,0
9850,510000,511600,520,0,210,3,30,0,19,0
9851,510000,510900,520,0,210,3,17,0,10,0
9852,510000,513400,520,0,210,3,13,0,6,0
9853,510000,510400,520,0,210,3,16,0,11,0
9854,510000,511500,520,0,210,3,12,0,7,0
9855,510000,511400,520,0,210,3,8,0,3,0
9856,510000,511800,520,0,210,3,7,0,3,0
9857,510000,510300,520,0,210,3,9,0,7,0
9858,510000,510800,520,0,210,3,6,0,4,0
9859,510000,511100,520,0,210,3,3,0,2,0
9860,510000,512000,520,0,210,3,3,0,2,0
9861,510000,513200,520,0,210,3,1,0,1,0
9862,510000,0,520,0,210,3,0,0,0,2
9863,370000,370600,546,0,245,4,47,0,15,0
9864,370000,370100,546,0,245,4,47,0,17,0
9865,370000,370200,546,0,245,4,59,0,29,1
9866,370000,370700,546,0,245,4,44,0,15,0
9867,370000,371000,546,0,245,4,38,0,11,0
9868,370000,371400,546,0,245,4,37,0,11,2
9869,370000,370800,546,0,245,4,52,0,29,0
9870,370000,370900,546,0,245,4,33,0,9,1
9871,370000,371500,546,0,245,4,38,0,18,0
9872,370000,370300,546,0,245,4,29,0,9,0
9873,370000,370400,546,0,245,4,24,0,10,0
9874,370000,371100,546,0,245,4,16,0,7,0
9875,370000,371300,546,0,245,4,49,0,41,0
9876,370000,371700,546,0,245,4,18,0,13,0
9877,370000,371600,546,0,245,4,15,0,11,0
9878,350000,350100,293,0,117,1,71,0,33,0
9879,350000,350300,293,0,117,1,55,0,19,0
9880,350000,350500,293,0,117,1,46,0,13,0
9881,350000,350200,293,0,117,1,35,0,10,0
9882,350000,350700,293,0,117,1,20,0,8,0
9883,350000,350900,293,0,117,1,26,0,17,0
9884,350000,350600,293,0,117,1,20,0,11,0
9885,350000,350400,293,0,117,1,14,0,5,0
9886,350000,350800,293,0,117,1,6,0,1,0
9887,350000,0,293,0,117,1,0,0,0,1
9888,130000,130200,307,0,155,5,56,0,13,1
9889,130000,130900,307,0,155,5,48,0,18,3
9890,130000,130400,307,0,155,5,31,0,13,0
9891,130000,130100,307,0,155,5,28,0,13,0
9892,130000,130500,307,0,155,5,23,0,11,1
9893,130000,130700,307,0,155,5,34,0,24,0
9894,130000,131000,307,0,155,5,30,0,20,0
9895,130000,130600,307,0,155,5,32,0,27,0
9896,130000,130300,307,0,155,5,10,0,5,0
9897,130000,131100,307,0,155,5,8,0,6,0
9898,130000,130800,307,0,155,5,7,0,5,0
9899,230000,230100,476,0,125,12,194,0,48,3
9900,230000,230300,476,0,125,12,46,0,3,0
9901,230000,230500,476,0,125,12,52,0,8,3
9902,230000,230200,476,0,125,12,43,0,11,1
9903,230000,231200,476,0,125,12,47,0,20,4
9904,230000,230600,476,0,125,12,26,0,7,1
9905,230000,231000,476,0,125,12,14,0,1,0
9906,230000,230900,476,0,125,12,17,0,6,0
9907,230000,231100,476,0,125,12,14,0,3,0
9908,230000,230400,476,0,125,12,5,0,2,0
9909,230000,230800,476,0,125,12,15,0,14,0
9910,230000,230700,476,0,125,12,1,0,0,0
9911,230000,232700,476,0,125,12,2,0,2,0
9912,210000,210100,121,0,59,1,28,0,15,0
9913,210000,210200,121,0,59,1,19,0,9,0
9914,210000,211400,121,0,59,1,12,0,4,1
9915,210000,211100,121,0,59,1,11,0,5,0
9916,210000,211200,121,0,59,1,7,0,1,0
9917,210000,210700,121,0,59,1,12,0,7,0
9918,210000,210900,121,0,59,1,8,0,3,0
9919,210000,210300,121,0,59,1,4,0,0,0
9920,210000,211300,121,0,59,1,6,0,3,0
9921,210000,210600,121,0,59,1,7,0,5,0
9922,210000,210500,121,0,59,1,3,0,3,0
9923,210000,211000,121,0,59,1,3,0,3,0
9924,210000,210800,121,0,59,1,1,0,1,0
9925,310000,-1,334,0,199,2,110,0,69,1
9926,310000,310115,334,0,199,2,60,0,38,0
9927,310000,310113,334,0,199,2,21,0,9,0
9928,310000,310104,334,0,199,2,18,0,9,0
9929,310000,310117,334,0,199,2,14,0,7,0
9930,310000,310106,334,0,199,2,16,0,10,0
9931,310000,310114,334,0,199,2,9,0,3,0
9932,310000,310120,334,0,199,2,9,0,3,0
9933,310000,310107,334,0,199,2,11,0,6,0
9934,310000,310110,334,0,199,2,9,0,4,0
9935,310000,310112,334,0,199,2,19,0,15,0
9936,310000,310105,334,0,199,2,13,0,10,0
9937,310000,310109,334,0,199,2,7,0,4,0
9938,310000,310101,334,0,199,2,6,0,3,0
9939,310000,310151,334,0,199,2,4,0,2,0
9940,310000,310116,334,0,199,2,3,0,2,0
9941,310000,310118,334,0,199,2,5,0,5,0
9942,310000,0,334,0,199,2,0,0,0,1
9943,310000,-1,333,0,199,2,110,0,69,1
9944,310000,310115,333,0,199,2,60,0,38,0
9945,310000,310113,333,0,199,2,21,0,9,0
